20814	7-770431-2-3	0.0086	0.0083	0.0059	0.0053	0.0095	0.0033	0.0282	-0.0025	0.0101	-0.0009
20815	7-770523-2-3	0.0085	0.009	0.0049	0.0041	0.0154	0.0032	0.0135	-0.0003	0.0101	-0.0061
20816	7-770615-2-4	0.0066	0.0078	0	0.0038	-0.0442	0.0061	0.007	0.0014	0.0077	0.007
20817	7-771318-2-1	0.0083	0.0084	0.0045	0.0038	0.0085	0.0025	0.0195	0.0033	-0.0216	-0.0012
30001	7-950935-1-2	0.0086	0.0088	0.0061	0.0044	0.0064	-0.007	-0.0086	-0.0027	0.0045	0.0017
30002	7-010576-2-4	0.0089	0.0087	0.0042	0.0028	0.0019	-0.0025	-0.0102	0.0086	0.0023	0.0011
30003	7-010584-2-2	0.0084	0.0079	0.0021	0.0034	0.0038	-0.0005	-0.0207	0.0002	0.0097	-0.0025
30005	7-010579-2-4	0.0085	0.0081	0.0032	0.0032	0.0131	0.0031	0.0058	0.0035	0.0269	-0.0038
30006	7-950498-2-1	0.0085	0.0077	0.0053	-0.0004	0.0152	-0.0002	-0.0154	-0.0042	-0.0161	-0.0025
30007	7-950488-2-1	0.0088	0.0091	0.0057	0.0042	0.0097	-0.0042	-0.0234	-0.005	0.0195	-0.0063
30011	7-010583-2-4	0.0084	0.0078	0.0045	0.0031	0.0045	-0.0052	0.0014	0.0022	-0.022	0.0046
30013	7-010588-2-4	0.0089	0.0091	0.0052	0.0055	0.0036	-0.0041	-0.0152	0.0002	0.0094	-0.0005
30014	7-028019-2-1	0.0087	0.0091	0.005	0.0041	0.0077	-0.0004	-0.0085	-0.0034	-0.0134	0.0023
30015	7-010587-2-4	0.0089	0.0085	0.0048	0.0037	0.0086	-0.002	0.0096	-0.0022	0.0214	0.0075
30016	7-027969-2-1	0.0041	-0.0013	-0.0277	-0.0037	-0.0039	-0.0006	0.0016	-0.0028	0.0113	0.0009
30018	7-027994-2-1	0.0038	-0.0005	-0.0233	0.0026	-0.012	-0.0025	0.0008	0.002	0.0001	0.0009
30019	7-011024-2-4	0.0084	0.0088	0.0032	0.0041	-0.003	0.0045	0.0065	0.002	0.0006	-0.0036
30020	7-950493-2-2	0.0044	-0.005	-0.0047	0.0045	0.0023	0.0042	0.0038	0.0032	-0.0178	0.0053
30022	7-028039-2-1	0.0058	0.0013	-0.0179	0.0031	0.0035	-0.0031	-0.0082	0.0028	0.0149	0.0047
30023	7-028144-2-1	0.0094	0.0086	0.005	0.0047	0.0092	0.004	0.0078	0.0034	-0.0038	0.001
30024	7-011458-2-4	0.0078	0.0087	0.0069	0.0027	0.0055	-0.0014	0.0127	0.0008	-0.015	0.0086
30025	7-011620-2-4	0.0034	-0.0122	0.0083	0.0061	0.01	0.0172	0.0151	-0.0015	0.0154	0.0013
30027	7-028059-2-1	0.0091	0.0084	0.0066	0.0029	0.0058	-0.0017	-0.012	-0.0005	0.0059	0.0016
30028	7-028064-2-1	0.0076	0.0077	0.0048	0.0027	0.0149	0.0032	0.0134	0.0049	-0.0105	-0.0054
30029	7-950511-2-1	0.0089	0.0089	0.0041	0.0041	0.0141	0.0023	0.0131	0.0029	0.0177	0.0013
30030	7-028154-2-1	0.0085	0.0084	0.0054	0.0036	0.0007	-0.0019	-0.0006	0.0085	-0.0177	-0.0003
30033	7-028139-2-1	0.0062	0.0043	-0.0125	0.0017	-0.0019	0.0003	-0.0134	0.0012	-0.0066	-0.0004
30034	7-028079-2-1	0.0085	0.0083	0.0037	0.0044	-0.0019	-0.0039	-0.0174	0.0028	0.0151	-0.0008
30036	7-028089-2-1	0.0035	-0.0107	0.0057	0.0072	0.0018	-0.0217	0.0085	-0.002	0.021	-0.0063
30037	7-028094-2-1	0.0085	0.0092	0.0049	0.0042	-0.0039	0.0043	0.0231	0.0004	0.0387	0.0002
30038	7-028099-2-1	0.0084	0.0092	0.0056	0.0033	0.0154	-0.0016	0.0194	-0.0027	-0.0036	-0.001
30040	7-014380-2-4	0.0087	0.0083	0.0057	0.0007	0.0056	-0.0006	0.0021	0.0001	-0.0217	0.0081
30043	7-014489-2-2	0.0088	0.0089	0.0049	0.0044	0.0135	0.001	0.0235	0.0085	-0.0109	0.0016
30046	7-702122-1-1	-0.0096	0.0077	-0.0005	0.0021	0.0034	-0.0065	-0.0121	0.0023	0.0064	0.0147
30047	7-026454-2-4	0.0089	0.0088	0.0048	0.0042	0.0164	0.0039	0.0138	0.0021	0.0046	-0.0005
30049	7-027402-2-4	0.006	-0.0027	0.0065	0.0056	0.0014	-0.0148	-0.0093	-0.0024	0.0251	-0.0099
30050	7-028748-2-4	0.0087	0.0089	0.0031	0.0047	0.0111	-0.0016	0.0199	-0.0006	-0.0093	-0.0024
30052	7-029798-2-4	0.0088	0.0088	0.0039	0.0048	0.0123	-0.0019	0.0106	0.0008	-0.0036	-0.0051
30054	7-031922-2-4	0.0089	0.0085	0.0043	0.0028	0.0131	0.0026	0.0213	0.0014	0.0135	-0.0013
30055	7-1047553-2-1	0.0087	0.009	0.0069	0.0005	0.008	0.0001	-0.0041	0.0002	-0.04	-0.0004
30056	7-033719-2-4	0.0079	0.006	0.0068	-0.0052	0.0055	0.0007	-0.0133	-0.005	0.0149	0.0033
30057	7-117645-2-1	0.0083	0.0079	0.0038	0.0022	0.0057	-0.0037	-0.0216	-0.0017	-0.0152	-0.0072
30058	7-034151-2-4	0.0087	0.0093	0.0058	0.0052	0.0136	0.0016	0.0337	-0.0019	0.0033	0.0018
30059	7-034567-2-4	0.0086	0.0088	0.0046	0.0039	0.0007	-0.0016	-0.0082	-0.0006	-0.0181	0.0006
30060	7-034619-2-4	0.0088	0.0085	0.0038	0.0009	0.0051	0.0002	-0.0189	0.0001	0.0076	0.0028
30062	7-038577-2-4	0.009	0.0092	0.0045	0.0035	0.0053	-0.0004	-0.0127	0.0002	0.0026	0.0036
30063	7-039417-2-3	0.0035	-0.0111	0.0079	0.009	0.0021	-0.0069	-0.0104	-0.0017	0.0056	0.007
30064	7-117659-2-1	0.009	0.0086	0.0056	0.0015	0.0075	0.0011	-0.0085	0.0022	-0.0086	0.0051
30065	7-039867-2-4	0.0078	0.0086	0.0029	0.0037	-0.0011	-0.0001	-0.0105	0.0031	0.0057	-0.003
30068	7-040853-2-4	0.0047	-0.0006	-0.0203	0.0019	0.0223	0.0013	0.0385	0.0009	-0.001	-0.0098
30069	7-041046-2-4	0.0086	0.0092	0.005	0.0022	0.0033	0.0016	-0.0136	0.0028	0.0148	0
30072	7-041960-2-4	0.0067	0.0048	0.0027	-0.0089	0.0012	-0.0011	-0.0106	-0.0002	-0.0068	0.0052
30073	7-042042-2-4	0.0065	-0.0012	0.0065	-0.0209	0.004	-0.0049	-0.0145	-0.0042	0.0022	-0.0053
30074	7-042455-2-4	0.0086	0.0077	0.0057	0.0028	-0.0011	-0.0003	-0.0109	0.0002	-0.0051	-0.0018
30076	7-043597-2-4	0.0078	0.0053	0.0049	-0.0048	0.0059	-0.0014	-0.0146	-0.0012	0.0181	0.0022
30078	7-049420-2-4	0.0087	0.0085	0.0035	0.0033	0.002	-0.0044	-0.0154	-0.0045	0.0173	-0.0065
30081	7-049956-2-4	0.0038	-0.0013	-0.0284	-0.0013	-0.0008	-0.0029	-0.0057	0.0027	0.003	0.0008
30084	7-050395-2-4	0.0087	0.0084	0.0039	0.0037	0.0055	-0.0021	-0.0052	-0.0025	0.0106	-0.0002
30085	7-117678-2-1	0.0084	0.0062	0.004	-0.0033	0.0013	0.0018	-0.0076	-0.0014	-0.0061	0.0039
30086	7-117677-2-1	0.0085	0.0091	0.004	0.0032	0.0133	0.004	0.0206	-0.0086	0.0193	0.0011
30087	7-051073-2-4	0.0089	0.0079	0.0049	0.0038	0.0081	0.0036	-0.0114	0.002	-0.0068	-0.0082
30089	7-052092-2-4	0.0088	0.0085	0.005	0.0045	0.0037	0.0041	0.0171	0.0067	0.0077	-0.0072
30091	7-117686-2-1	0.0019	-0.0157	0.0066	-0.011	-0.008	-0.0206	0.0128	0.0039	-0.0038	-0.0008
30092	7-052928-2-4	0.0084	0.0083	0.0046	0.0006	0.0057	0	-0.0018	0	0.0114	0.0014
30094	7-061036-2-4	0.008	0.0061	0.0035	-0.0023	0.0161	0.0076	0.0216	-0.0016	0.0141	0.0016
30096	7-062299-2-4	0.0086	0.0089	0.0033	0.0029	0.0218	0.0028	0.0198	0.0077	0.0206	0.0019
30097	7-063317-2-4	0.0092	0.0083	0.0072	0.0045	0.0146	-0.0036	0.016	0.0004	-0.0045	0.0073
30098	7-117680-2-1	0.009	0.009	0.0039	0.0052	0.0096	-0.0022	0.0005	0.0015	0.0172	0.0007
30099	7-064709-2-4	0.0089	0.0088	0.0059	0.0029	0.0001	-0.005	-0.0106	-0.0074	0.0134	0.0069
30100	7-064948-2-4	0.0091	0.0091	0.0062	0.0043	0.0064	-0.0052	-0.0139	0.0012	-0.0052	-0.0024
30101	7-117694-2-1	0.0091	0.0092	0.0055	0.0041	0.0003	0	-0.0076	-0.0017	-0.0017	0.0008
30103	7-067651-2-4	0.0084	0.0089	0.0062	0.0012	0.0061	-0.0022	-0.0105	-0.002	0	0.0026
30104	7-117696-2-1	0.0085	0.0089	0.0055	0.0039	0.0041	-0.0019	-0.0083	-0.0015	-0.0076	-0.0003
30105	7-1047592-2-1	0.009	0.0091	0.0047	0.0045	0.0112	0.0012	0.0174	0.0031	0.0082	-0.0008
30106	7-068678-2-4	0.0085	0.0087	0.0027	0.0028	0.0025	-0.0034	-0.0187	0.0011	-0.005	0.0044
30107	7-117705-2-1	0.0082	0.0078	0.0048	0.0031	0.0066	0.0002	-0.0092	-0.0112	0.0262	-0.0049
30108	7-069023-2-4	0.0084	0.0076	0.0057	0.0053	-0.0095	0.0021	-0.0072	0.0025	-0.0154	0.0008
30109	7-117701-2-1	0.0036	-0.0113	0.0084	0.0077	0.0035	-0.004	0.0021	-0.0055	0.0168	-0.0023
30110	7-436319-1-2	0.0088	0.0085	0.0032	0.004	0.0143	0.0039	0.0143	-0.0026	0.0152	-0.0001
30111	7-117682-2-1	0.0083	0.0074	0.0053	-0.0011	0.0126	-0.0027	-0.0012	0.0058	-0.0086	-0.0067
30112	7-071120-2-4	0.0085	0.0085	0.0061	0.0061	0.0144	-0.0031	0.0082	0.0025	0.001	0.0007
30113	7-117691-2-1	0.009	0.0091	0.0068	0.0039	0.0054	-0.0013	-0.0156	0.0074	0.007	-0.0024
30114	7-071362-2-4	0.009	0.0095	0.0034	0.0017	0.0041	-0.0003	-0.0072	-0.0039	0.014	0.0042
30115	7-071458-2-4	0.0089	0.009	0.0025	0.0017	0.0066	-0.0008	-0.013	0.0032	0.0056	0.001
30117	7-079980-2-4	0.0085	0.0075	0.0032	0.0005	0.0019	-0.0022	-0.0161	0.0053	0.0011	-0.0041
30119	7-117712-2-1	0.0089	0.0092	0.0057	0.0043	-0.0038	-0.0013	-0.0149	0.0029	0.0043	-0.0031
30120	7-082351-2-4	0.0086	0.0092	0.0048	0.0052	0.0231	0.0031	0.027	-0.0012	0.0238	0.0047
30121	7-117710-2-1	0.0089	0.0083	0.0031	0.0035	-0.0026	-0.001	-0.0047	-0.0017	0.007	0.0015
30122	7-117681-2-1	0.0088	0.0086	0.0036	0.001	0.0064	-0.0025	-0.0073	0.0011	-0.0186	0.0042
30123	7-083192-2-4	0.0095	0.009	0.0038	0.0031	0.007	-0.0059	-0.0184	-0.0017	0.0039	0.0022
30124	7-1047599-2-1	-0.0015	-0.0313	0.0116	0.0094	0.0013	0.0104	-0.0002	-0.0013	0.0006	0.0046
30127	7-083933-2-2	0.0061	-0.002	0.0088	-0.0245	0.0091	0.0004	-0.0126	-0.0001	0.0162	-0.0079
30128	7-084937-2-4	0.0083	0.008	0.0041	0.0034	0.0018	-0.0015	-0.0154	-0.006	0.0082	-0.0024
30133	7-117722-2-1	0.0086	0.0088	0.006	0.0031	-0.0025	0.0011	-0.0173	0.0003	-0.008	-0.0038
30135	7-091696-2-4	0.0077	0.0045	0.0054	-0.0072	0.0093	-0.0001	-0.0181	-0.0031	0.0145	-0.0056
30136	7-091788-2-4	0.0085	0.0091	0.005	0.004	-0.0012	-0.0001	-0.0058	-0.0103	0.0063	0.0036
30137	7-091985-2-4	-0.0014	-0.0306	0.0101	0.0115	-0.0013	-0.0178	0.0043	-0.0021	-0.0047	0.0092
30138	7-117716-2-1	0.009	0.0093	0.0045	0.0048	0.0227	0.0073	0.0362	-0.0038	-0.0037	0.0037
30140	7-936115-1-2	0.0052	-0.0058	0.0053	-0.0341	0.0073	0.0003	-0.0056	-0.0035	0.014	-0.0014
30141	7-413604-1-2	0.0086	0.008	0.0008	0.0019	-0.0061	-0.0027	0.0038	-0.0045	-0.0021	-0.0025
30143	7-095860-2-4	0.0086	0.0093	0.0049	0.0045	-0.0034	-0.0042	-0.0179	-0.0007	0.0003	0.0021
30145	7-117727-2-1	0.0084	0.0088	0.0047	0.0058	0.0088	0.001	-0.0099	-0.0046	0.011	0.0064
30146	7-099062-2-4	0.0084	0.0078	0.0028	0.0042	0.0011	-0.0053	-0.0148	-0.004	0.0214	0.0021
30148	7-099551-2-4	0.0083	0.0084	0.0039	0.003	-0.0002	-0.0047	-0.0127	-0.0005	-0.0031	-0.0032
30149	7-117721-2-1	0.0087	0.0086	0.0045	0.0045	0.0132	0.002	0.0069	0.002	-0.003	-0.0052
30150	7-117739-2-1	0.0088	0.0089	0.0042	0.0041	0.0056	-0.0033	-0.0113	0.0022	-0.013	0.0019
30151	7-931762-1-2	0.0084	0.0093	0.005	0.0038	-0.0012	-0.0006	-0.0142	0.0045	-0.0006	-0.0013
30153	7-108434-2-4	0.0086	0.008	0.0046	0.0025	-0.0011	0.0036	-0.019	-0.0023	0.0022	0.0008
30154	7-1055317-1-2	0.0085	0.0087	0.0034	0.0021	-0.0003	-0.0011	-0.0022	-0.0002	-0.0069	0.0011
30155	7-108919-2-4	0.006	-0.0023	0.0063	-0.0246	0.0114	0.0043	-0.007	-0.005	0.0042	-0.0034
30157	7-109277-2-4	0.0007	0.0071	-0.0058	0.0014	-0.0534	0.0029	0.0223	-0.0058	-0.003	-0.0122
30158	7-117733-2-1	0.0085	0.0092	0.0055	0.0034	0.0013	-0.0025	-0.0077	-0.0002	-0.0132	0.0025
30159	7-109635-2-4	0.0043	0.0039	0.0048	-0.006	0.0047	0.0031	-0.0072	-0.0036	0.0172	-0.0017
30160	7-118830-2-4	0.0036	-0.0102	0.0051	0.0052	-0.0024	-0.0074	-0.0146	-0.0049	0.0019	0.0014
30161	7-119161-2-1	0.0089	0.0088	0.0054	0.0044	0.0019	-0.0039	-0.018	-0.0119	0.0113	-0.0041
30162	7-490847-1-2	0.0078	0.0096	0.0039	0.0043	-0.0124	-0.0028	-0.0081	-0.0008	-0.0155	0.0098
30163	7-119631-2-4	0.0089	0.0092	0.0039	0.0021	0.0029	0.0019	-0.0059	-0.0045	0.0129	0.0059
30164	7-119763-2-4	0.0087	0.0089	0.0034	0.003	0.0047	-0.0019	-0.0056	-0.0023	0.0045	-0.0033
30168	7-121819-2-2	0.0088	0.0091	0.0049	0.0053	0.0124	0.0005	-0.0166	-0.0036	0.013	-0.0005
30169	7-122076-2-4	0.0081	0.0076	0.0032	0.0038	0.0043	0.0012	-0.0084	-0.0012	-0.0056	0.001
30170	7-1055380-1-2	0.0087	0.0087	0.0028	0.0017	0.0037	-0.0029	-0.0111	-0.0018	0.003	-0.0023
30171	7-123812-2-4	0.0079	0.0084	0.0029	0.004	-0.0129	0.0066	0.0177	0.0001	-0.0014	0.011
30172	7-124297-2-1	0.0065	0.0086	0.005	0.003	0.0075	-0.0032	-0.0218	-0.0046	0.0077	0.0052
30174	7-125179-2-1	0.0077	0.0091	0.0041	0.0022	-0.0006	-0.0001	-0.0225	-0.0078	0.0118	-0.0002
30175	7-1047645-2-1	0.0083	0.0086	0.0033	0.005	0.0009	-0.0002	-0.0158	-0.0027	0.0179	0.0041
30177	7-129534-2-1	0.0081	0.0079	0.0034	0.004	-0.0142	0.0026	-0.0135	-0.0016	-0.0032	0.0037
30178	7-1047601-2-1	0.009	0.009	0.0033	0.0024	0.0117	-0.0012	0.0007	-0.0023	0.0182	-0.0006
30179	7-130646-2-4	0.0073	0.0083	0.0018	0.0038	-0.0223	-0.0001	0.0006	0.0009	0.0075	0.0016
30180	7-131349-2-1	0.0085	0.0085	0.0043	0.0026	0.004	0.0024	-0.0067	-0.0056	0.014	0.0006
30181	7-131691-2-4	0.0084	0.0075	0.003	0.0006	0.0108	-0.0049	-0.0271	0.0014	0.0056	-0.0028
30182	7-132333-2-1	0.0032	0.0082	0.003	0.0037	-0.0238	0.0023	0.0013	0.0015	-0.006	0.0003
30185	7-135071-2-4	0.0043	-0.0084	0.0073	-0.0413	0.0123	0.0027	0.0006	-0.0046	0.0176	-0.0079
30186	7-136630-2-4	-0.016	0.0023	-0.0189	-0.0008	-0.0023	0.0007	-0.009	-0.0093	0.0021	0.0184
30187	7-136891-2-4	0.0083	0.0066	0.005	-0.0014	0.0061	0.0034	-0.0191	0.0009	-0.0006	-0.0045
30188	7-950923-1-2	0.0082	0.0082	0.0051	0.0041	0.0059	-0.0081	-0.0073	0.0009	0.0072	0.0028
30189	7-138396-2-1	-0.0011	-0.0283	0.0083	0.0094	-0.0032	-0.0176	0.0029	0.0004	0.0005	0.0056
30193	7-139946-2-4	-0.0017	-0.0298	0.0042	0.0115	-0.0041	-0.0492	0.0045	-0.0035	0.0188	-0.0321
30194	7-140677-2-4	0.0083	0.0087	0.0045	0.0025	-0.0023	0.0009	-0.018	0.0006	-0.0031	0.0024
30199	7-147269-2-4	0.0034	-0.0023	-0.0307	-0.0028	0.0083	0.008	0.0125	-0.0029	-0.0078	0.0009
30200	7-162088-2-4	-0.002	0.0049	-0.0069	0	0.018	-0.001	0.0343	-0.0051	0	-0.0029
30202	7-167271-2-4	0.0091	0.0091	0.0039	0.0055	0.006	0.0001	-0.0128	-0.0021	0.0011	-0.0022
30204	7-167827-2-4	0.0092	0.0092	0.0056	0.0018	0.0053	0.0017	-0.01	0.0008	-0.0021	0.002
30206	7-168663-2-4	0.0089	0.0088	0.0024	0.004	-0.0016	0.0066	-0.0216	0.0037	-0.0036	0.001
30207	7-168916-2-1	0.0036	0.0084	0.0064	0.004	-0.0027	0.0032	-0.0116	0.0021	0.0001	0.0077
30208	7-169541-2-4	0.0084	0.0091	0.004	0.0029	0.017	0.0001	0.021	-0.0008	0.0163	-0.0064
30209	7-170814-2-1	0.0084	0.008	0.0042	0.005	0.0045	-0.0026	0.0018	-0.0019	-0.0075	-0.0039
30210	7-170871-2-4	0.0085	0.0085	0.0036	0.0038	0.0021	-0.0027	-0.0138	-0.0078	0.0129	-0.0008
30212	7-171898-2-4	-0.0013	-0.0314	0.0097	0.0116	0.0003	-0.0075	-0.0015	-0.0045	0.0075	0.0086
30213	7-172668-2-4	0.0058	-0.0019	0.0064	0.0033	0.0042	0.0156	-0.0025	0.0024	0.0022	-0.0048
30214	7-173391-2-1	0.0086	0.0091	0.0039	0.0018	0.0013	0	-0.005	-0.008	-0.0075	0.0049
30215	7-173989-2-4	0.0088	0.0091	0.005	0.0039	0.0174	0.0009	0.014	0.0029	-0.0032	-0.0034
30216	7-1047665-2-1	0.0083	0.0084	0.0052	0.0034	0.0054	-0.0024	-0.0042	-0.0019	0.0305	-0.0043
30218	7-949021-1-2	0.0025	-0.0116	-0.0053	-0.0011	0.0108	0.0227	0.0208	-0.0078	0.016	0.0027
30219	7-178578-2-4	0.0087	0.0088	0.0038	0.0054	0.0104	0.0043	-0.0013	-0.0021	0.0036	0.0056
30220	7-1047684-2-1	0.0063	-0.0017	0.0079	-0.0259	0.0251	0.0035	0.0355	-0.0026	0.003	-0.0021
30221	7-180153-2-1	0.0044	-0.0002	-0.0272	-0.0018	0.0006	-0.0018	0.0183	-0.0016	0.0048	0.0025
30227	7-950933-1-2	-0.0011	-0.0293	0.0056	0.0119	-0.0006	-0.0484	-0.0015	-0.0017	0.0017	-0.0161
30228	7-184691-2-1	-0.0323	0.0088	0.0011	0.0004	0.0043	-0.0006	-0.0017	-0.0175	0.0167	0.0101
30229	7-185947-2-4	0.0021	-0.0192	0.0085	0.0068	-0.0008	0.0386	-0.0177	0.0004	0.0113	0.0044
30230	7-186351-2-4	0.007	0.0079	0.0045	0.0039	-0.0026	-0.0035	-0.012	-0.0035	0.0136	-0.0045
30231	7-187622-2-4	0.0027	-0.0046	-0.035	-0.0009	0.0047	-0.0103	-0.0053	-0.0009	0.0095	0.0017
30233	7-188644-2-4	-0.0017	-0.0318	0.0106	0.0097	0.0009	0.0141	-0.0073	-0.0125	0.0091	0.0045
30234	7-190302-2-1	0.0089	0.009	0.0041	0.0051	-0.0022	-0.0045	-0.0134	-0.0045	0.0243	-0.0026
30235	7-190352-2-4	0.0083	0.0074	0.0037	0.0031	0.0048	0.0001	-0.0189	-0.0004	-0.0116	-0.0039
30236	7-190745-2-4	0.0086	0.0093	0.0067	0.005	0.0037	-0.0013	0.0195	0.0028	-0.0143	0.006
30237	7-191530-2-1	0.0085	0.0095	0.0048	0.0032	-0.0036	0.0002	-0.015	-0.0058	0.0115	-0.0101
30238	7-191584-2-4	0.0093	0.0088	0.0045	0.0034	-0.0009	-0.0003	-0.0119	0.0021	-0.0025	-0.0002
30239	7-192743-2-1	0.0084	0.0085	0.0058	0.003	-0.0073	-0.0001	-0.0043	0.0005	-0.0038	0.0018
30240	7-193450-2-1	0.0091	0.0089	0.0038	0.0026	0.0067	0.0006	-0.0158	-0.0035	0.0255	-0.0028
30241	7-194374-2-4	0.0083	0.0094	0.0036	0.0028	-0.0017	-0.0008	-0.0188	-0.0015	0.02	-0.0018
30242	7-194950-2-4	0.0092	0.009	0.006	0.0051	0.0215	0.0014	0.0282	-0.0008	0.0383	0.0015
30243	7-197522-2-4	0.0086	0.0084	0.0042	0.0032	0.0057	-0.0002	-0.0133	0.0063	0.0014	0.0005
30244	7-197802-2-4	0.0032	-0.0129	0.0066	0.0029	0.0025	-0.0079	-0.0076	-0.0007	0.0094	-0.0029
30245	7-198576-2-4	0.0085	0.0089	0.0041	0.0048	0.0051	0.0027	-0.0007	-0.0009	-0.0184	-0.0029
30247	7-199977-2-1	0.0083	0.008	0.0026	0.0002	-0.0006	-0.0034	-0.0133	-0.004	-0.0157	0.0095
30248	7-200115-2-4	0.0085	0.009	0.0053	0.0048	0.0134	0.0014	0.0195	0.0032	-0.0058	0.0037
30249	7-200879-2-4	-0.0007	-0.0265	0.0038	0.0108	0.0001	-0.0409	0.0027	-0.0005	0.0232	-0.0229
30250	7-201696-2-1	0.0049	0.0016	0.0055	-0.0189	0.0017	-0.0046	-0.0085	0.0023	0.0065	-0.0093
30251	7-201848-2-1	0.0087	0.01	0.0056	0.0047	0.0233	0.001	0.0327	-0.003	0.0146	-0.0096
30252	7-202796-2-4	0.0088	0.0088	0.0043	0.0045	-0.0024	-0.0035	-0.0124	0.0049	-0.0124	-0.001
30253	7-1047713-2-1	0.0087	0.009	0.0038	0.003	0.0131	0.0012	0.012	-0.0068	0.0013	0.0095
30254	7-205940-2-1	0.0088	0.0087	0.004	0.0023	0.0154	-0.0042	0.0104	0.0017	0.0141	0.0043
30255	7-206429-2-4	0.0035	-0.0112	0.0033	0.0035	0.0006	-0.025	0.0032	0.0039	0.0162	-0.0125
30257	7-881354-1-2	0.0059	0.0037	-0.0134	0.0012	-0.0009	-0.0031	-0.0083	-0.0032	-0.0038	-0.0045
30258	7-207571-2-4	0.0086	0.0088	0.0041	0.0034	-0.0013	-0.0038	-0.0169	0.002	0.01	0.0021
30259	7-207982-2-1	0.0084	0.0086	0.0041	0.0058	0.0045	0.0037	-0.0002	-0.0001	0.0247	-0.0062
30260	7-208594-2-4	0.0083	0.0081	0.0046	0.0028	0.0028	-0.0022	-0.0151	-0.0054	0.0067	-0.0081
30261	7-209409-2-1	0.0086	0.0083	0.0047	0.0037	0.0026	0.0029	-0.0121	0.0015	-0.0004	0.0046
30262	7-210389-2-1	0.0084	0.009	0.0048	0.0039	-0.0008	-0.0022	-0.0107	0.0019	0.0053	0.001
30263	7-1047719-2-1	0.0085	0.0079	0.004	0.0049	0.0148	-0.0053	0.0108	-0.0035	-0.0007	-0.0059
30264	7-1047721-2-1	0.0083	0.0093	0.0051	0.0038	-0.0011	-0.0039	-0.0117	-0.0021	0.0023	0.0033
30266	7-213022-2-4	0.0087	0.0094	0.0048	0.0026	0.0045	0.0007	-0.0088	-0.0022	-0.0018	0.0102
30267	7-213994-2-4	0.0088	0.0082	0.0044	0.0034	-0.0025	0.0025	-0.0099	0.0004	0.002	0.0041
30269	7-769060-1-2	0.0075	0.0082	0.0055	0.0035	0.0184	-0.0005	0.0146	-0.0009	0.0021	-0.01
30271	7-222102-2-4	-0.0014	-0.031	0.0067	0.0123	-0.0007	-0.0464	0.0077	-0.0007	0.0187	-0.028
30272	7-224960-2-4	0.0092	0.0093	0.0058	0.0047	0.0118	-0.0002	0.0119	0.0017	0.0144	-0.0048
30280	7-232140-2-1	0.0086	0.0079	0.0049	0.003	0.003	-0.0009	-0.018	0.0025	-0.0139	-0.0062
30281	7-233443-2-1	0.009	0.0089	0.0052	0.0034	0.0077	0.0017	-0.0111	0.0061	-0.02	0.0026
30282	7-233515-2-4	0.008	0.0055	0.0069	-0.0033	0.0103	0.0052	0.0174	0.0061	-0.0104	-0.0028
30283	7-237102-2-4	0.0085	0.0078	0.004	0.0041	0.0097	0.0033	0.0212	0.0005	-0.014	-0.0087
30284	7-954140-1-2	0.0086	0.0085	0.0017	0.0031	0.0081	-0.003	-0.0084	-0.0008	0.0007	0
30285	7-238080-2-4	0.0073	0.0083	0.001	0.0052	-0.0294	0.0039	0.0095	-0.0015	-0.0091	0.0023
30287	7-238925-2-4	0.0083	0.0078	0.005	0.0054	0.0009	-0.0061	-0.0096	-0.0024	0.0095	0.0004
30288	7-239475-2-4	0.0084	0.0084	0.0038	0.0027	0.0085	0.0011	-0.0089	0.0002	0	-0.0014
30289	7-240986-2-1	0.009	0.0084	0.0069	0.0046	0.0019	-0.0029	-0.0134	0.002	-0.0176	0.0094
30290	7-241275-2-1	0.007	0.0084	0.0032	0.0052	-0.0253	0.0005	-0.0025	-0.0039	0.0019	-0.0073
30292	7-1047727-2-1	0.0084	0.0089	0.0046	0.0041	0.0001	-0.0001	-0.0034	0.0035	0.0016	0.0057
30293	7-1047766-2-1	0.0081	0.0082	0.0018	0.0025	0.0032	-0.0014	-0.0178	-0.0021	0.0081	0.0003
30294	7-881817-1-2	0.0082	0.0089	0.0037	0.0045	0.014	0	0.0226	0.0017	0.0417	-0.0026
30295	7-249024-2-4	0.0087	0.0093	0.0064	0.0032	0.0011	0.0037	-0.0032	0.0041	-0.0006	-0.0015
30296	7-249281-2-1	0.0085	0.0091	0.0062	0.004	-0.0024	-0.0023	-0.0094	-0.0111	0.0074	-0.0114
30298	7-1047739-2-1	0.0058	-0.0018	0.0057	-0.016	0.0036	0.0064	-0.0195	-0.0017	0.0027	-0.0052
30299	7-882660-1-2	0.0085	0.0087	0.0036	0.0052	0.0015	0.0065	0.0046	0.0027	0.0147	-0.0035
30300	7-252154-2-4	0.0086	0.0082	0.0054	0.0015	0.005	-0.0036	-0.0119	0.0034	-0.0101	0.0035
30301	7-252542-2-1	0.0026	0.0029	0.0049	-0.0163	0.0018	-0.0026	0.0027	0.0056	0.0082	0.0041
30302	7-253169-2-1	0.0087	0.0097	0.0041	0.0043	0.0035	0.0021	0.0387	-0.0026	-0.0209	0.0101
30303	7-1047735-2-1	0.0086	0.0088	0.0059	0.004	0.0152	0.0014	-0.0106	-0.0023	0.012	0.005
